SMILES,DS,QED,SA,SIM
C[NH+]1CCC2(CC1)COc1cc3c(cc12)N(CO)CC3,5.8,0.7537590537671018,0.6044255783674711,0.5
Cc1nc(-c2ccc(O[NH+]3CCC4(CC3)COc3cc5c(cc34)N(C=O)CC5)c(-c3nc(-c4ccc(-c5ccc(C(=O)N6CCc7cc8c(cc76)C6(CC[NH+](C)CC6)CO8)cc5)c(C)c4)no3)c2)no1,0.0,0.1805411399862724,0.4909756389717056,0.7640449438202247
Cc1cc(C2(c3ncno3)C=CCC2)ccc1-c1ccc(C=O)cc1,10.9,0.5221335580546168,0.713333001119997,0.2164948453608247
CC(=O)c1ccc(-c2ccc(-c3noc(C)n3)cc2C)cc1,9.7,0.678018514726728,0.8910597152064342,0.4444444444444444
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CC[NH+](C)CC4)CO6)cc3)c(O)c2)no1,5.1,0.4267339537966036,0.6683154747649636,0.8888888888888888
Cc1cc(ON2CCc3cc4c(cc32)C2(CC[NH+](C)CC2)CO4)ccc1-c1ccc(NC(N)=O)cc1,11.0,0.52890119038857,0.6515331390633334,0.5280898876404494
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)[C@]4(CC[N@H+](C)CC4)CO6)cc3)c(-c3nc(-c4ccc(-c5ccc(C(=O)N6CCc7cc8c(cc76)[C@]6(CC[N@H+](C)CC6)CO8)cc5)c(C)c4)no3)c2)no1,0.0,0.1631358369386769,0.4976284099663196,0.918918918918919
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)[C@]4(CC[N@H+](C)CC4)CO6)cc3)c(-c3nc(-c4ccc(-c5ccc(C(=O)N6CCc7cc8c(cc76)[C@]6(CC[N@H+](C)CC6)CO8)cc5)c(C)c4)no3)c2)no1,0.0,0.1631358369386769,0.4976284099663196,0.918918918918919
Cc1nc(-c2ccc(-c3ccc(C(=O)c4cc(-c5noc(OC6COC(C)CC6C)n5)ccc4-c4ccc(C=O)cc4)cc3)c(C)c2)no1,0.2,0.1117097949662551,0.6489554613258598,0.34
Cc1cc(-c2noc(N3CCc4cc5c(cc43)C3(CC[NH+](C)CC3)CO5)n2)ccc1-c1ccc(C(=O)N2CCc3cc4c(cc32)C2(CC[NH+](C)CC2)CO4)cc1,0.0,0.2802898907871155,0.5304946723057813,0.8421052631578947
C[NH+]1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccccc1)CC3,6.8,0.8522853745142259,0.6851838315723771,0.6388888888888888
C=CCN1CCc2cc3c(cc21)C1(CC[NH+](C)CC1)CO3,8.2,0.8217831543652887,0.6155749577915423,0.425
C[NH+]1CCC2(CC1)COc1cc3c(cc12)N(c1cc(-c2noc(N4CCNCC4)n2)ccc1-c1ccccc1)CC3,6.8,0.404231478636992,0.6524406961426799,0.5333333333333333
Cc1cc(-c2ncon2)ccc1-c1ccc(C(=O)N2CCc3cc4c(cc32)C2(CC[NH+](C)CC2)CO4)cc1,8.1,0.4561316287721253,0.6605702062405235,0.7894736842105263
Cc1cc(-c2noc(-c3ccccc3)n2)ccc1-c1ccc(NN2CCc3cc4c(cc32)C2(CC[NH+](C)CC2)CO4)cc1,0.0,0.2823878818533124,0.6647624869424562,0.6162790697674418
