SMILES,DS,QED,SA,SIM
Cc1ccc2ccc(CN(Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)c3cccc4ccccc34)cc2c1,9.0,0.1801551853459259,0.8411812195029211,0.7413793103448276
CC(C)CC(=O)c1ccc2ccc(CN(O)C(=O)c3cccc4ccccc34)cc2c1,7.1,0.2316096691895441,0.850024879863914,0.5873015873015873
N=C(N)c1ccc2ccc(C(=N)N)cc2c1,7.2,0.4466353802417903,0.875290029545601,0.3653846153846153
N=C(N)CNC(=O)c1cccc2ccccc12,6.6,0.5485476715559257,0.8928864054365194,0.3387096774193548
CC(C)CCNCc1ccc2ccc(C(=N)c3ccc(-c4cccc5ccccc45)cc3)cc2c1,7.5,0.1790384022979091,0.8473890357584507,0.4366197183098591
CCC(=O)CCN(CC(=N)N)C(=O)c1cccc2ccccc12,6.6,0.6083376339631844,0.8472593628319672,0.4307692307692308
N=Cc1ccc2ccc(CN(Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)c3cccc4ccccc34)cc2c1,10.4,0.1524779441261604,0.8124922941047651,0.6885245901639344
CC(C)Cc1ccc2ccc(C(=N)N)cc2c1,6.6,0.6118514705037876,0.8915110235489035,0.4821428571428571
CC(C)CCNCc1ccc2ccc(CC(C)c3ccccn3)cc2c1,6.0,0.5279013559925694,0.8105878693591517,0.2702702702702703
N=C(N)CNC(=O)c1cccc2ccccc12,6.6,0.5485476715559257,0.8928864054365194,0.3387096774193548
CC(C)Cc1ccc2ccc(CN(CCC34CCCC(C3)C4C)C(=O)c3cccc4ccccc34)cc2c1,7.6,0.2347774897903816,0.6274633333471286,0.5064935064935064
Cc1ccc2ccc(CN(C=O)Cc3ccc4ccc(C(=N)N)cc4c3)cc2c1,8.4,0.2875502251899614,0.8324985634516112,0.4375
CC(C)CCNCCC(C)Oc1cccc2ccccc12,5.7,0.7138000104594028,0.833290367627608,0.2647058823529412
CC(C)CCOc1ccc2ccc(CN(C=O)Oc3cccc4ccccc34)cc2c1,7.1,0.2363370520892383,0.8250401013091353,0.3866666666666666
CC(C)CCN(Cc1ccc2ccc(CN(CCC(C)C)C(=O)c3cccc4ccccc34)cc2c1)C(=O)c1cccc2ccccc12,7.8,0.1343888596409942,0.8178023585109025,0.8269230769230769
