SMILES,DS,QED,SA,SIM
CCCNC(=O)c1cnn2c(-c3ccccc3)ccnc12,8.6,0.7986094792871554,0.885888021437199,0.4868421052631579
CCN1CCNC(=O)c2cnn3c(ccnc23)-c2cccc(c2)NC(=O)Nc2ccc(N)c(c2)C(F)(F)C(=O)CCN(CC)C1,7.0,0.2459698205531483,0.4970758474736072,0.2654867256637168
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccccc1,9.1,0.8616792194132805,0.9319729613512232,0.3506493506493506
CCN(CC)CCNC(=O)c1cnn2c(-c3cccc(NC(=O)NC4(C(F)F)CCC4)c3)ccnc12,8.4,0.3940215645999339,0.7795244914339244,0.6666666666666666
CCNC(=O)c1cnn2c(-c3cccc(NC(=O)Nc4ccc(NCC)c(C(F)(F)C5CC5)c4)c3)ccnc12,10.1,0.2197595996433067,0.7888823854166535,0.5909090909090909
CCCNC(=O)c1cnn2c(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)F)c4)c3)ccnc12,10.3,0.3008603295905835,0.8225071398765549,0.6666666666666666
O=C1Nc2ccc(Cl)c(c2)C(F)(F)O1,5.6,0.7285814890100593,0.671118365371083,0.125
CCN(CC)c1cnn2c(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)OC)c4)c3)ccnc12,10.0,0.2907997605143586,0.7856373627210529,0.6190476190476191
CN(CCCNC(=O)c1cnn2c(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ccnc12)CCNC(=O)c1cnn2c(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ccnc12,7.8,0.0426477588717401,0.6835768936254222,0.8205128205128205
CCN(CC)CCNC(=O)N(CC)Cc1ccco1,6.0,0.784885083093411,0.8610107527675548,0.2558139534883721
O=Cc1cnn2c(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ccnc12,11.0,0.3929297339865945,0.8245124559731009,0.6410256410256411
Nc1ccc(Cl)c(C(F)(F)F)c1,6.4,0.6331815080954198,0.8949898402957379,0.2105263157894736
O=C(Nc1cccc(-c2ccnc3c(N4CC4=O)cnn23)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,10.6,0.3944407395934754,0.8119088754707671,0.625
CCNCN(CC)CCNC(=O)c1cnn2c(-c3cccc(NC(N)=O)c3)ccnc12,8.2,0.3651278438186139,0.8021122924513264,0.6419753086419753
CCN(CC)CCNC(C)=O,4.9,0.6303238412909322,0.8970195912808561,0.2297297297297297
