SMILES,DS,QED,SA,SIM
CCN(C)C,3.0,0.4383084129119297,0.9051450981606556,0.1136363636363636
Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.6,0.7119436489699199,0.8303377948238011,0.6521739130434783
CCN(C)C,3.0,0.4383084129119297,0.9051450981606556,0.1136363636363636
Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.6,0.7119436489699199,0.8303377948238011,0.6521739130434783
CCN(C)C,2.9,0.4383084129119297,0.9051450981606556,0.1136363636363636
NC(=O)c1ccc2c(c1)CNC(=O)c1cccn1-2,8.4,0.7749949788864974,0.8273904428636434,0.5686274509803921
C=CCCc1ccc2c(c1)CNC(=O)c1cccn1-2,7.9,0.837337031748821,0.806524973641021,0.6470588235294118
CN(C(=O)c1ccc2c(c1)CNC(=O)c1cccn1-2)C(F)(F)F,9.0,0.8189949037061035,0.7818362401213445,0.5714285714285714
CN(C)CC(=O)Nc1ccc2c(c1)CNC(=O)c1cccn1-2,8.0,0.8952085599134443,0.8262475563975014,0.6181818181818182
CNCN(C)Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.2,0.8328572240704065,0.778919084909246,0.7755102040816326
CN(C)Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.1,0.8879035012540928,0.8211991202351676,1.0
Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.6,0.7119436489699199,0.8303377948238011,0.6521739130434783
Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.6,0.7119436489699199,0.8303377948238011,0.6521739130434783
CN(C)Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.2,0.8879035012540928,0.8211991202351676,1.0
Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.6,0.7119436489699199,0.8303377948238011,0.6521739130434783
CN(C)Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.3,0.8879035012540928,0.8211991202351676,1.0
CN(C)Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.1,0.8879035012540928,0.8211991202351676,1.0
CN(Cc1ccc2c(c1)CNC(=O)c1cccn1-2)CC1CCOC1,7.7,0.937219007183893,0.7529511298940741,0.6666666666666666
Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.6,0.7119436489699199,0.8303377948238011,0.6521739130434783
CN(C)Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.3,0.8879035012540928,0.8211991202351676,1.0
CN(C)Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.1,0.8879035012540928,0.8211991202351676,1.0
CN(c1cccc(Cl)c1)c1ccc2c(c1)CNC(=O)c1cccn1-2,9.8,0.7626732502585313,0.8148401306603437,0.5818181818181818
Cc1ccc2c(c1)CNC(=O)c1cccn1-2,7.6,0.7119436489699199,0.8303377948238011,0.6521739130434783
CC1CCCCC1N(C)C,5.1,0.5404480070029071,0.7910095354552512,0.074074074074074
