SMILES,DS,QED,SA,SIM
c1coc(CCCC2=Nc3ccccc3-c3ncnc4[nH]cc2c34)c1,8.9,0.5914836427586339,0.7864345122196893,0.6851851851851852
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.0,0.7249797842530725,0.7900985355920039,1.0
OCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.6937547195203551,0.7799306729417204,0.7608695652173914
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
OCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.6937547195203551,0.7799306729417204,0.7608695652173914
OCc1ccc(CCCCCC2=Nc3ccccc3-c3ncnc4[nH]cc2c34)cc1,8.3,0.4133402515172268,0.8039202289562962,0.7843137254901961
FC(F)(CCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23)COC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,9.4,0.2552776390643571,0.6912538431624884,0.5932203389830508
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
Cc1ccc(CCCC2=Nc3ccccc3-c3ncnc4[nH]cc2c34)nc1,9.4,0.5736913558838368,0.7862243803085958,0.6727272727272727
CCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7620289695176204,0.7951249869527405,0.7291666666666666
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.5,0.7249797842530725,0.7900985355920039,1.0
CCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.1,0.7620289695176204,0.7951249869527405,0.7291666666666666
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.0,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCC1(CCCCC2=Nc3ccccc3-c3ncnc4[nH]cc2c34)CCC1,8.6,0.5601640903675174,0.7588839021669379,0.7321428571428571
OCc1ccccc1CCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,9.9,0.4133402515172268,0.7945402808145504,0.7843137254901961
CCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.8,0.7620289695176204,0.7951249869527405,0.7291666666666666
OCCCCCO,3.5,0.4979883001019883,0.9041460072553096,0.1590909090909091
CCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.7164951218238267,0.7901471564582037,0.6875
CCC[C@@H](COC)CC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7210593131503632,0.716719934734328,0.5409836065573771
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
Fc1ccccc1CCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,9.7,0.5448355731980018,0.8032057264624421,0.6981132075471698
CCCc1cccc(C2=Nc3ccccc3-c3ncnc4[nH]cc2c34)c1C,10.2,0.4745467532924073,0.7985646042618578,0.5254237288135594
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.0,0.7249797842530725,0.7900985355920039,1.0
OCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.6937547195203551,0.7799306729417204,0.7608695652173914
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
c1c[nH+]cc(CC2=Nc3ccccc3-c3ncnc4[nH]cc2c34)c1,9.5,0.6176888329064587,0.6968841756250408,0.5789473684210527
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.0,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCCO,3.7,0.4979883001019883,0.9041460072553096,0.1590909090909091
Cc1ccccc1,4.8,0.4588062796575454,1.0,0.1020408163265306
OCCCCCO,3.7,0.4979883001019883,0.9041460072553096,0.1590909090909091
c1ccc(C2=Nc3ccccc3-c3ncnc4[nH]cc2c34)cc1,9.1,0.5059191386391907,0.8278699397550441,0.58
CCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.7164951218238267,0.7901471564582037,0.6875
OCCCCCO,3.5,0.4979883001019883,0.9041460072553096,0.1590909090909091
OCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.6937547195203551,0.7799306729417204,0.7608695652173914
CCCCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.8,0.6169190876524799,0.8027623596866754,0.7755102040816326
OCCCCCC1(C2=Nc3ccccc3-c3ncnc4[nH]cc2c34)CC1,8.5,0.6500273829964288,0.7654615232129895,0.6428571428571429
