rv,smi,qed,sa,cur_sentence,seed
11.3,O=C(CCN1C(=O)COc2cc(Cc3cccc4ccccc34)cnc21)N1CCCC2(C1)OCCO2,0.5494460835824195,3.3558524880749685,[BOS]O=C(CCN1C(=O)COc2cc(Cc3cccc4ccccc34)cnc21)N1CCCC2(C1)OCCO2[EOS][EOS][EOS][EOS][EOS],42
11.6,CN1C(=O)CC(C(=O)Nc2cccc(-c3ccc4ccccc4c3)c2)C1c1cnn(C)c1,0.5280863292772351,3.147349031539549,[BOS]CN1C(=O)C[C@H](C(=O)Nc2cccc(-c3ccc4ccccc4c3)c2)[C@H]1c1cnn(C)c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.7,Cc1cccc(C2CCN(C(=O)c3ccnc4[nH]c(=O)[nH]c34)C2)c1,0.758577128418309,2.926908450160214,[BOS]Cc1cccc([C@H]2CCN(C(=O)c3ccnc4[nH]c(=O)[nH]c34)C2)c1[EOS],42
11.3,O=C(CCCc1ccc2ccccc2c1)N1CCN(C(=O)c2cccc(O)c2)CC1,0.7051362866736529,2.0205796030299688,[BOS]O=C(CCCc1ccc2ccccc2c1)N1CCN(C(=O)c2cccc(O)c2)CC1[EOS],42
11.6,O=C(c1nnc(Cc2nnc(O)c3c2CCCC3)o1)N1CCc2cccc3cccc1c23,0.5341835905971494,3.1250267178460174,[BOS]O=C(c1nnc(Cc2nnc(O)c3c2CCCC3)o1)N1CCc2cccc3cccc1c23[EOS],42
10.5,Cc1cc(C)c(CC(C(=O)Nc2cc(C)n3nc(C(F)(F)F)nc3n2)C(F)(F)F)c(C)c1,0.5726543782218438,3.4903578449895045,[BOS]Cc1cc(C)c(C[C@H](C(=O)Nc2cc(C)n3nc(C(F)(F)F)nc3n2)C(F)(F)F)c(C)c1[EOS][EOS],42
11.3,Cn1ccc2c(NC(=O)NC3CCOC3c3ccc(Cl)c(F)c3)cccc2c1=O,0.6791759310012898,3.315201105354454,[BOS]Cn1ccc2c(NC(=O)N[C@@H]3CCO[C@H]3c3ccc(Cl)c(F)c3)cccc2c1=O[EOS],42
11.9,O=C(c1ccc2[nH]c(=O)c(=O)[nH]c2c1)N1Cc2ccccc2C(c2ccccc2)C1,0.5100330299824898,2.7878683503418973,[BOS]O=C(c1ccc2[nH]c(=O)c(=O)[nH]c2c1)N1Cc2ccccc2[C@H](c2ccccc2)C1[EOS],42
11.3,O=C(NCC1CCc2ccccc2C1)Nc1ccc(Cl)c(-n2nnnc2C2CC2)c1,0.6472709360692082,2.9747834697052955,[BOS]O=C(NC[C@H]1CCc2ccccc2C1)Nc1ccc(Cl)c(-n2nnnc2C2CC2)c1[EOS],42
11.2,Cc1cc(NS(=O)(=O)c2ccc3c4c(cccc24)CC3)nn1-c1ccc(F)cc1F,0.5232558475557981,2.550376476177105,[BOS]Cc1cc(NS(=O)(=O)c2ccc3c4c(cccc24)CC3)nn1-c1ccc(F)cc1F[EOS],42
11.6,CC(=O)N1CCCC(c2noc(-c3cc(=O)[nH]c4c(F)cc(C)cc34)n2)C1,0.7488030717708188,3.1924768060367317,[BOS]CC(=O)N1CCC[C@@H](c2noc(-c3cc(=O)[nH]c4c(F)cc(C)cc34)n2)C1[EOS],42
11.2,CC1Oc2c(cccc2C(=O)NC(c2cccc(C(F)(F)F)c2)C2CCCCC2)NC1=O,0.6539854507899071,3.325291172007778,[BOS]C[C@@H]1Oc2c(cccc2C(=O)N[C@@H](c2cccc(C(F)(F)F)c2)C2CCCCC2)NC1=O[EOS],42
10.6,OCC1CCCCN1c1cc(NC2c3ccccc3-c3ccccc32)ncn1,0.7245654230835228,2.9875521355078796,[BOS]OC[C@@H]1CCCCN1c1cc(NC2c3ccccc3-c3ccccc32)ncn1[EOS],42
10.2,Cc1c(Cl)ccc(C(=O)Nc2cc(C3CCCCN3C(=O)CN3C(=O)C=CC3=O)[nH]n2)c1Cl,0.6248207189248709,3.3446304039428973,[BOS]Cc1c(Cl)ccc(C(=O)Nc2cc([C@@H]3CCCCN3C(=O)CN3C(=O)C=CC3=O)[nH]n2)c1Cl[EOS][EOS][EOS][EOS][EOS],42
11.6,O=C(c1nn(-c2cccc(F)c2)c2c1CCCC2)N1Cc2ccc(O)cc2C2(CC2)C1,0.6770387552881233,3.1774589784975555,[BOS]O=C(c1nn(-c2cccc(F)c2)c2c1CCCC2)N1Cc2ccc(O)cc2C2(CC2)C1[EOS],42
11.3,O=C(CC=C1C=CC2=C(CCCCO2)CC1)c1ccc2[nH]c3ccccc3c2c1,0.5161203195831606,3.160775476082943,[BOS]O=C(CC=C1C=CC2=C(CC1)CCCCO2)c1ccc2[nH]c3ccccc3c2c1[EOS][EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
11.1,Cc1cc(C)cc(C(=O)N2CCCC(C(=O)Nc3nc(C)cc(OC4CC(C)NC4=O)n3)C2)c1,0.70165333730053,3.7649248860835955,[BOS]Cc1cc(C)cc(C(=O)N2CCC[C@H](C(=O)Nc3nc(C)cc(O[C@@H]4C[C@@H](C)NC4=O)n3)C2)c1[EOS],42
12.0,O=C(CN1CCc2coc(-c3ccc(F)cc3)c2C1)N1CCS(=O)(=O)C2CCCCC2C1,0.7032783954493915,3.836268931205102,[BOS]O=C(CN1CCc2coc(-c3ccc(F)cc3)c2C1)N1CCS(=O)(=O)[C@@H]2CCCC[C@H]2C1[EOS],42
11.3,Cc1cccc(N2N=C(C(=O)N3CCN(C(=O)c4sc5ccccc5c4C)CC3)CCC2=O)c1,0.5763271271981766,2.5477574603849504,[BOS]Cc1cccc(N2N=C(C(=O)N3CCN(C(=O)c4sc5ccccc5c4C)CC3)CCC2=O)c1[EOS],42
10.5,COc1cnc2ccccc2c1C(=O)NC(C)c1cc(F)ccc1N1CCC(O)CC1,0.6524119094721648,2.8385254808154627,[BOS]COc1cnc2ccccc2c1C(=O)N[C@H](C)c1cc(F)ccc1N1CCC(O)CC1[EOS],42
10.5,Cc1ccc(C(=O)N2CCCC(C(=O)N(C)C3CCN(c4cccc(F)c4)CC3)C2)cc1,0.7230276326827402,2.6838842554116606,[BOS]Cc1ccc(C(=O)N2CCC[C@@H](C(=O)N(C)C3CCN(c4cccc(F)c4)CC3)C2)cc1[EOS],42
11.2,CN(C)C(=O)Cn1c2c(ccc1=O)CC[NH+](Cc1ccccc1-c1ccccc1C(=O)[O-])CC2,0.5687321719261121,4.070687047957761,[BOS]CN(C)C(=O)Cn1c2c(ccc1=O)CC[NH+](Cc1ccccc1-c1ccccc1C(=O)[O-])CC2[EOS],42
