SMILES,DS,QED,SA,SIM
O=C1Nc2ccccc2[C@@H]1Cc1ccc(Cl)c(NC(=O)[C@H]2CCCO2)c1,10.5,0.8611300824846578,0.767400291042893,0.34693652486037135
O=C1CCc2ccc(-c3nc4ccc(OCC(=O)NC5CCOCC5)cc4s3)cc2N1,9.6,0.6375341708605142,0.8285127189479068,0.2535384812744851
C[C@H](N)C(=O)NCC[C@H](NN1CCC[C@@H]1C1CCC1)C(=O)N1CCCCC1,7.5,0.5850663701326231,0.7006166083634032,0.15371520596617722
CC(=O)N1CCC(C[C@@H]2Nc3cccc(Cl)c3C(=O)N2C(=O)N2CCC[C@H](CCO)C2)CC1,8.0,0.6943304338405886,0.6924378821535666,0.19231227804933768
CN(CC(N)=O)C(=O)NCOc1ncc(C(N)=O)cc1Cl,7.1,0.5950000325487417,0.8023533339934953,0.16947709224381097
CN(CCC(C)(C)C(=O)N1CCC(O)CC1)C(=O)CCNC(=O)CC=CCCC(=O)NC1CCCC1,8.1,0.3308071621099898,0.7793766117690348,0.10441846288745653
C[C@@H]1CC(c2cccc(-c3ccc4c(c3)NC(=O)CC4)c2)=NO1,10.8,0.9183310910285327,0.7809541884129391,0.3872742364198206
CC/N=C(\C)CNC(=O)C[C@H](Nc1ccc(F)c(O)c1)C(=O)N1CCCCC1,8.9,0.5919784346767177,0.7545677225290192,0.19877607956193555
O=C[C@@H](CNC(=O)N1CCOCC1)NC(=O)c1ccc(F)cc1Cl,8.3,0.7636313364061357,0.7869966900056043,0.24940476366651676
CCNC(=O)c1ccc(NC(=O)c2ccc(F)cc2Cl)s1,8.1,0.9024646098372654,0.8740841600639764,0.31947615829321346
C[C@@H]1CC(c2cccccn3c(n2)N2C(=O)CC[C@@H]2C[C@H]3NC(=O)[C@H]2CCO[C@H]2C)=NO1,7.9,0.7802436643482596,0.5346099788777028,0.16476478932209038
Cc1cccc(F)c1N1CC(=O)N(CC(F)(F)F)C[C@H]1C(O)=NC(=O)N1CC[C@H](CO)C1,0.0,0.40770646995229753,0.6640184875193245,0.0
Cn1nccc1CNC(=O)c1cccnc1/N=C\c1ccccc1[C@@H](O)c1ccc(Cl)c(F)c1,9.1,0.3864929564021161,0.7365246338906746,0.12952102036300384
Cc1nc(-c2ccc(NC(=O)c3ccc(F)cc3Cl)c(N)c2)cc2c1CNC2=O,10.1,0.5697641542541435,0.8309747428129312,0.23909710888040892
O=C(NN1CCc2nocc2C1)c1ccc(F)cc1Cl,7.9,0.9223268225458942,0.7821212768953283,0.2849417157049402
CCCN1CCN[C@@H](Cc2cc(Cl)ccc2NC(=O)N2CCOCC2)C1=O,8.5,0.8001960221547332,0.7754607546020493,0.2637212597471087
CCCN1CCN[C@@H](Cc2cccc(C(=O)NC(=O)COCNC(=O)N3CCCC3)c2)C1=O,10.3,0.3649260155452305,0.7520161020058231,0.14133157346138295
CCNc1cc(-c2ccc(CC3CCN(C(C)=O)CC3)cc2F)nc(C)n1,9.9,0.8691440876512173,0.8401404126972598,0.36145052088387514
CCNC(=O)[C@@H]1CCCN1c1cc([C@@H](O)c2cccc(C)c2C)c(Br)cc1F,8.8,0.7121984809600803,0.746184969336355,0.23382999273770236
O=C1NCc2cc(-c3ccc(CCc4ccc(F)c(O)c4)cc3)ccc21,11.1,0.742059353622348,0.8586187404869438,0.35361606750344565
CC(=O)N1CCC(Cc2ccc(CNC(=O)N3CCCC3)cc2)CC1,9.7,0.9138635584267273,0.8862052045273816,0.3927872612272541
Cc1cc(C(=O)NNC(=O)c2ccc(C#Cc3ccccc3)cc2)nc(=O)[nH]1,10.1,0.46895222243585494,0.8437099950374818,0.19980813701840647
Cc1cc(C(=O)c2cccc(C(C)c3ccc4c(c3)OC(C)C(c3ccc5c(c3)CNC5=O)=C4)c2)nc(=O)[nH]1,11.4,0.3619569542729126,0.667853148093815,0.13778843208979982
CCNC(=O)c1cncc(-c2cc(O)cc(-c3csc(NC(=O)CC)n3)c2)c1,10.3,0.5896022379176931,0.8413260685525744,0.25546458241110254
