SMILES,DS,QED,SA,SIM
Cc1ccc(Br)cc1C[C@@H](C(=O)NCNC(=O)Cc1cccc(F)c1)C(C)C,6.7,0.5955420970988531,0.7897178903099563,0.15755393325141062
CS(=O)(=O)N1CCC[C@H](NC(=O)NC(=O)CC(=O)[NH+]2CCN(Oc3ncc(C(N)=O)cc3Cl)CC2)C1,6.9,0.26803637151848764,0.636036980734483,0.05881596034133755
CCNc1n[nH+]c(-c2ccc(C(=O)N3CCC([C@@H](C)O)CC3)c(C(=O)OC)c2C)c(C)c1C,6.5,0.6490077037491627,0.679000397332246,0.1432198588331453
COc1cn(C)c(C2=CC(S(C)(=O)=O)=C(NC(=O)NC3CCCC3)C=C[C@@H](C)N(C)C[C@@H](C)N2)cc1=O,7.1,0.5299510005504435,0.5755203722194191,0.10827414696866991
CCNc1n[nH+]c([C@@H](N)C(=O)N2CCCCC2)c(C)c1C,6.6,0.8651880366016665,0.6814524896435231,0.19456289871215907
Cc1nnc(N2CC[C@H](C(=O)CNC(=O)CCC3(C#N)CCCC3)C2)s1,6.8,0.7844215331830823,0.7259169643002468,0.19360446535400283
Cc1ccc(=NC(=O)CS(=O)(=O)C(=O)c2ccc(=O)[nH]n2)[nH]c1NC(=O)NC1CCCC1,8.4,0.4872439104656039,0.7208104738353885,0.14750841586997024
CC[C@H](NC(=O)[C@@H](CC)Oc1ccnc(C2CCCC2)n1)c1ccc(Cl)c(C)c1,7.4,0.6159195354037972,0.7374387348021839,0.16805508148340628
Cc1ccc(SN(C)S(=O)(=O)c2ccc(C(=O)NC3=NCCS3)cc2)c(N[C@H]2CCCN(S(C)(=O)=O)C2)c1,7.2,0.4448203697832879,0.7139809712871378,0.11433358067982324
Cc1cc(Oc2ccc(C(=O)NCc3c(C)noc3C)cc2)ccc1C(=O)NC1=NCCS1,7.3,0.5676137380391323,0.8274889654958627,0.17143834828530302
CCn1ncc(=O)c2nc(C3=C(C)C(=NCn4nc(C(N)=O)ccc4=O)NS3(=O)=O)[nH]c12,8.2,0.4095284227833302,0.6655175375581827,0.11174482247124777
COc1cn(C)c(C(=O)NC(=O)N2CCCC[C@H]2C(N)=S)cc1=O,6.7,0.7620868885609297,0.7616127528864663,0.19443905620041643
Cc1cnn(-c2ccc(CC(O)=NNC(=O)NC3CCCC3)o2)c1,7.4,0.44439003690010703,0.7633257493894406,0.1255093124370509
COc1c(F)cc(-c2ncccc2CNC(C)=O)cc1-c1ccc(NC(=O)c2ccc(Br)c(F)c2)cc1,8.5,0.27327048167021056,0.8320944880731564,0.09663941615912346
O=C(Cc1cccc(F)c1)Nc1ccc(N2CCc3[nH]c(=O)ccc3C2)cc1,8.0,0.7335487165884204,0.8569657334040536,0.2514504455595192
CCOCc1cccc(-c2nc(O)cc(-c3cnc(OC)nc3C)n2)c1,7.0,0.7284740335753999,0.8165411216373248,0.20819015156076312
Cc1cnn(-c2ccc(Cc3ccc(Oc4ccc(NC(=O)NC5CCCC5)cc4)cc3)o2)c1,7.3,0.3458284173504999,0.8263692803290665,0.10431042283259452
CC[NH+](C=O)CC[C@@H](ONC(=O)c1ccc(Br)c(F)c1)C(=O)NC1CC1,6.5,0.368653014081422,0.6338205871786822,0.07593945770134031
O=C(NN=CN1CCc2[nH]c(=O)ccc2C1)C1=C(NCC(=O)N2CCCCC2)C=CC=CC=[NH+]C1,10.7,0.23547582360478503,0.6103726563350328,0.07689448211663774
O=C(Nc1ccc(CNC(=O)N2CCCC2)cc1)c1ccc(F)cc1Cl,7.9,0.8468468509752166,0.9048353004315037,0.3026714853045451
Cc1cccc(NC(=O)C(C)(C)C(=O)[N-]c2ccc3c(c2)CNC3=O)c1,6.9,0.8279060012974333,0.7436407404869436,0.2124042979911507
CC(=O)NC1(c2ccc(-c3ccc(C)cc3)cc2)CCN(c2cc3cc(C)ccc3[nH]2)CC1,8.4,0.4062083480492553,0.8205441933363312,0.13999099853615518
CC1=NN(n2cnc(C)cc2=O)C(=O)/C1=N\N[C@H]1C(=C2CCCC2)[C@@](C)(C(F)(F)F)[NH2+][C@@H]1C,9.9,0.5092265685364222,0.5359048424437702,0.13508400706994808
C[C@H](NC(=O)C(C)(C)C)C(=O)N(C[C@@H](C)O)[C@H](C)S(=O)(=O)NC(=O)NCS(=O)(=O)C(=O)N1CCCC[C@H]1C(N)=S,6.4,0.19115323989284713,0.586601720699409,0.03588186222029153
C[C@H](Cn1nc(C(N)=O)ccc1=O)NC(=O)NCCOCC1=CC=CC=COCCO1,7.9,0.46621082816327375,0.6435334825966749,0.11850879975951566
