SMILES,DS,QED,SA,SIM
NC(=O)c1cnc(OC2(N(Cl)C(=O)CNC(=O)[C@@H]3CNC(=O)C3)CCOCC2)c(Cl)c1,7.5,0.3701814723136718,0.6709916344747244,0.09314575168500398
Cc1cc(=O)n(-c2c(C)c(C)c(C)n2C(=O)c2ccc(=O)[nH]n2)cn1,7.0,0.7513075620981257,0.7634341260960091,0.20075084123489698
CCCn1nc(N(SF)C(=O)c2ccc(C(=O)Nc3ccccn3)cc2)nc1C,6.7,0.5909467409909926,0.7923204287740645,0.1568534236935475
CC#C[C@H](C(N)=O)C(=O)NCN/N=C1\SC(=N)N=C1C(=O)NC1=NCCS1,8.3,0.11661936503013859,0.5919960220013167,0.02865085307725703
NC(=O)c1cnc(Oc2nc3ccccc3s2)c(Cl)c1,7.7,0.8054545544929247,0.8469930717671232,0.2626525545023311
Cc1c(-c2ccccc2NC(=O)CCl)csc1C(=O)c1ccc(=O)[nH]n1,7.2,0.5190357633133084,0.8041387208171157,0.15025563171687564
CC(C)=C(NC(=O)[C@@H](C)CCN(C(=O)CC(C)(C)C)C(=O)CC(C)(C)C)C(=O)NN[C@H]1CCCN(S(C)(=O)=O)C1,6.9,0.2497119387033662,0.6314665797487915,0.05440123663013181
CCC(=O)Nc1nc(-c2cccc(S(=O)(=O)N(C)C)c2[NH2+]Cc2ccnc(C3CCCC3)n2)c(C)s1,7.2,0.408914846220201,0.7296436079609616,0.10741035734816733
O=C(Cc1cccc(F)c1)Nc1ccc(-n2cnc3c(c2=O)CCCC3)cc1,8.2,0.7576400939379865,0.8602082785132654,0.26720859518499984
O=CNC(=O)NC(=O)NCCOC(=O)NNC(=O)n1cnc2c(c1=O)CCCC2,7.7,0.22506403129686828,0.7460894626609843,0.06464839233721922
Cc1ccc(CN(C)C(=O)c2cccc(Oc3ccccc3)c2)cc1,7.5,0.6538430987553145,0.9239757173478945,0.2265506798270295
CN(CNC(=O)c1ccccc1O)C(=O)N[C@H](C[C@@H](CC(=O)N1CCOCC1)C(=O)[O-])C1CCC1,7.4,0.38811830919137225,0.6782509521616115,0.09739939672134909
Cc1cc(=O)n(-c2ccc(NC(=O)NC3CCCC3)cc2OCCCO)cn1,7.0,0.6337265153382443,0.837996341191328,0.18587117540928255
CC1=C(NS(N)(=O)=O)S(=O)(=O)NC1=N[C@H]1CCN(c2nnc(C)s2)C1,6.1,0.5637485800036613,0.6336421810617314,0.10895053834021205
CC(=O)C(CCC(N)=O)NC(=O)CN(CC(C)(C)C)C(=O)n1cnc(C)cc1=O,5.9,0.6299857122536775,0.7302916805520359,0.1357216307350253
Cc1cccc(NC(=O)O[C@@H]2CCCC[C@H]2CNC(=O)N2CCC(C)CC2)c1,8.5,0.796472394711528,0.7734969173883032,0.26182930039005486
CCCn1nc(-c2cccc(NC(=O)c3ccc(Br)c(F)c3)c2)nc1C,6.6,0.6479178508111024,0.8619741265073161,0.18430117975546118
CC(=O)c1cc(-c2ccnc(C3CCCC3)n2)ccc1N[C@H]1CCCN(S(C)(=O)=O)C1,6.9,0.6835682895029682,0.7700116987128118,0.18159267502630516
CC1CCN(C(=O)NCc2ccc(N(C)[C@H]3CCCN(NC(=O)NC4CCCC4)C3)cc2)CC1,7.5,0.5925259723495536,0.7632075855487367,0.16958261877443265
Cc1noc(C)c1CNC(=O)c1nc2ccccc2s1,6.9,0.8039735917011839,0.8636610879614552,0.23955444388081854
CC(C)C[C@@H](C)CCC(=O)NN(C)C(=O)N[C@H](c1ccccc1NC(=O)CCl)C1CCC1,6.4,0.34150707912548406,0.7138761356183518,0.07801400125837162
O=C(N[C@@H](C(=O)N1CCCCC1)c1cccc(Oc2ccccc2)c1)c1ccc(=O)[nH]n1,9.0,0.6230488953778812,0.8020034409247135,0.22485931108083115
Cc1ccc(C)c(-c2ncc([C@H](C)NC(=O)N3CCOCC3)cc2Cl)c1C,8.3,0.8470611451463712,0.7824136630269578,0.2750421685534395
Cc1cc(C)cc(C2(C(=O)NC(=O)C(=O)Nc3ccccn3)CC2)c1,8.5,0.8387876395067403,0.8317303160101017,0.29649917110073104
C[C@@H]1c2cccc(N=Cc3ccc(-c4ccc(F)c(O)c4)cc3)c2O[C@@H]1C,0.0,0.5961249805822729,0.7401176438182583,0.0
Cn1c(-c2ccc([N+](=O)[O-])c([O-])c2)cc2c1CCN(C(=O)Nc1ccccn1)C2,8.0,0.5432420666793509,0.7727975394682481,0.16792645298617936
CC(C)[C@@H](CC(=O)C(=O)NNC=O)C(=O)NCn1cnc2c(c1=O)CCCC2,7.6,0.2862014451254252,0.7010283798204457,0.07624142744384788
O=C(O[C@@H]([NH2+]CCO)C(=O)NC1CC1)c1ccc(=O)[nH]n1,6.8,0.3142238235516983,0.6633766275745576,0.07087257172624488
CCC(C)(C)NC(=O)Cc1cccc(C2=C(O)C(=O)N[C@H]2c2ccc(F)c(O)c2)c1,8.4,0.583462129267587,0.7531595588389673,0.18456483354893657
CCNc1n[nH+]c(N2CCC(NC(C)=O)(C(=O)NC(C)(C)C)CC2)c(C)c1C,7.1,0.7031202981817858,0.6992170078579948,0.1745299532259057
CCCn1nc(S[C@@H](C(=O)NC(=O)NC)c2ccc(=O)occ(Cl)cc(Cl)c2)nc1C,9.0,0.5983046387270857,0.6812173575452556,0.18340897725033037
C[C@@H]1CCCN(C(=O)COCNC(=S)N(C)[C@@H]2COCCN2)C1,6.0,0.4124507729959056,0.6722340070762794,0.08317903075582395
CCNc1n[nH+]c(-c2nc3ccccc3s2)c(C)c1C,6.9,0.803576962561164,0.7413760677185404,0.20553469137141755
CC(C)=C(NC(=O)C=O)C(=O)Nc1ncc(C)c(C)n1,7.2,0.4772209066997536,0.7660723781608288,0.131610871765277
C[C@H](O)C(=O)SCC(=O)NCC(=O)OC(=O)N[C@H](C)C(=O)c1ccc(C(N)=O)cn1,7.0,0.20479315031433817,0.6966854486277743,0.049936742730923966
CC(=CC(=O)[O-])NC(=O)NC(=O)[C@H](O)[C@@H](C)NC(=O)NC1CCCC1,6.7,0.3628989768265947,0.6799487868475865,0.08266216087889362
COC(C)(OC(=O)C(C)(C)CCNC(C)C)[C@@H](OC(=O)N1CCOCC1(C)C)C(=O)NC1CC1,5.6,0.3380838508383897,0.6487542155004005,0.06141333055872389
CCCn1nc(N=c2nc(NC(C)(C)C)c3cc(CNC(=O)[C@@H]4CNC(=O)C4)ccc3[nH]2)nc1C,7.9,0.4086592104019865,0.6762856769278854,0.10916629644211143
O=C(CCc1cccc(NCC(=O)N2CCCCC2)c1)NC1=NCCS1,7.4,0.8010440410768307,0.8436892560065119,0.2500579328864876
CC(=O)NC1(c2ccc3c(c2)CNC3=O)CCNCC1,7.3,0.7405620233116664,0.7880276196753554,0.213007914885074
CC(=O)SCC(=O)C(=O)NNC(=O)C[C@H](CC(=O)[C@@H](C)NC(=O)ONC(=O)c1ccc(Br)c(F)c1)C(C)C,6.8,0.2130921849131826,0.6614732025384831,0.04792462179675147
CCN(C)C(=O)N(C)CC1=C(O)C(=O)N[C@H]1C(=O)N1CCCC[C@H]1C(N)=S,6.9,0.5605995482675172,0.6629526060782206,0.1282195713641272
CC(C)(CC1=NNC(=O)/C1=N\NNC(=O)NC1CCCC1)C(=O)Nc1ccccc1Cl,7.9,0.40938165861975895,0.748422842246359,0.12102428088055282
Cc1cc(-c2cccc3c2O[C@H](C)[C@@H]3C)cc(O)c1C(=O)N1CCCC[C@H]1C(N)=S,7.4,0.7080918049546684,0.6975402421616226,0.18275133576727373
Cc1cccc(NC(=O)c2ccc(C)cc2OC(Cl)(Cl)c2ccc(-n3nc(C(N)=O)ccc3=O)cc2)c1,8.7,0.32664909561768785,0.8105629318026908,0.11517479714733818
CNC(=O)NC(=O)CSNC(=O)c1ccc(F)cc1Cl,7.4,0.730306338449603,0.8195745982328602,0.22145999385104548
CN(C(=S)NCc1ccc(/N=C\c2ccc(F)cc2)cc1)c1ccc2c(c1)CNC2=O,7.3,0.4654997203626649,0.8104286003007805,0.13769781468708053
Cc1cc(C)cc(C2(CNC(=O)[C@H](C)NC(=O)N3CCOCC3)CC2)c1,7.7,0.8432884439663364,0.787765185598468,0.25576061186606097
O=C(NCc1cccc(NC(=O)c2ccc(F)cc2Cl)c1)c1ccccc1O,8.1,0.5968932109126418,0.9041683275593905,0.2185752341781873
Cn1nc2c(c1-c1ccc(NC(=O)NC3CCCC3)cc1)CCCC2,7.1,0.8874984146242438,0.8530054767437496,0.2687495579379356
Cc1nnc(N2CC[C@H](c3ccc(-c4ccccc4NC(=O)CCl)cc3)C2)s1,7.2,0.6176684218864745,0.8014741291328618,0.17821629378875925
CCNc1n[nH+]c(P(=O)(Cc2nc(C(=O)[O-])cn2C(=O)c2ccc(=O)[nH]n2)OC(F)(F)F)c(C)c1C,8.0,0.37380315416150106,0.5669801667580815,0.08477558987247388
CC1(C)COCCN1C(=O)[C@H]1CNC=C[C@@H](O)C[C@@]1(CNC(=O)c1ccccc1O)C(F)(F)F,8.5,0.5177555153822367,0.6202489508112823,0.1364833589568495
CCNc1n[nH+]c(-c2cccc(-c3nc(NC(=O)CC)sc3C)c2)c(C)c1C,6.9,0.6473292233824767,0.7460504437554305,0.16661438775432247
O=C(NC1=NCCS1)c1ccc(Br)cc1C(=O)c1ccc(=O)[nH]n1,8.1,0.75262488128031,0.800889894579289,0.24412171303966665
Cc1cc(Oc2ncc(C(N)=O)cc2Cl)ccc1CNC(=O)[C@@H]1CNC(=O)C1,7.9,0.6778902833255719,0.7746606219373032,0.2074282888520657
Cc1cnn(-c2ccc(-c3cccc(N4CCOC(C(=O)c5ccc(C(N)=O)cn5)C4)c3)o2)c1,7.9,0.44245122374470347,0.7280392966947333,0.1272381417139431
Cc1cccc(CNC(=O)O[C@H](C(=O)NC2CC2)[C@H](C)NC(=O)N2CCOCC2)c1,0.0,0.6184746744211881,0.7530717764666023,0.0
Cc1cc(C)cc(C2(N(C)C(=O)Nc3nncs3)CC2)c1,7.6,0.9460175188279129,0.7888231521064168,0.2835713980368958
NC(=O)c1cnc(ONN=CN2CCc3[nH]c(=O)ccc3C2)c(Cl)c1,8.2,0.401518670282997,0.7172512951738245,0.11807581238175005
Cn1nc2c(c1-c1ccc([O-])c(-n3cnc4c(c3=O)CCCC4)c1)CCCC2,7.7,0.6894858675063483,0.745428601400255,0.19787555707169205
CCNc1n[nH+]c(-c2cccc(O)c2C(=O)c2ccc(C(N)=O)cn2)c(C)c1C,8.8,0.5500255843098916,0.731067337779693,0.17692652543814713
Cc1cc(=O)n(C[S@+]([O-])c2ccc3c(c2)CNC3=O)cn1,8.0,0.8393847959584315,0.6630216844463824,0.22261212852601694
NC(=O)c1cnc(OOc2ccc(-c3ccc4c(c3)CNC4=O)cc2)c(Cl)c1,8.1,0.5099639831091544,0.805501918114405,0.16636467145829276
CC#C[C@H](C(=O)[O-])n1c(-c2csc(NC(=O)CC)n2)csc1=O,7.0,0.7993451240167804,0.668808670580854,0.18711313240513278
COc1cnn(N2CCc3[nH]c(=O)ccc3C2)c(=O)c1,6.8,0.8082479981157409,0.7523706696078789,0.206754709767533
O=C(NC1=NCCS1)C1=NNC(=O)/C1=N\N[C@@H]1CCC(O)=NC1=O,8.5,0.4430807446443508,0.6117228364228395,0.11519310919822912
CCCn1nc(C2(NC(C)=O)CCN([NH+]3CCN(C(=O)CSC)CC3)CC2)nc1C,7.3,0.5928843137481165,0.6520265116249386,0.14110034617497044
Cc1cccc(NC(=O)c2c(C)cc(OC(=O)n3cnc4c(c3=O)CCCC4)c(C)c2CCC(C)C)c1,7.5,0.45172987271937143,0.7773140893829746,0.13167599799747945
CCC[C@@H](C(=O)NC(=O)N(C)C)S(=O)(=O)S(=O)(=O)NS(=O)(=O)OCC(=O)N1CCC[C@@H](C)C1,6.5,0.3188547225571049,0.6472386015641884,0.0670719025372493
CC(=O)N(C)CC(=O)NC(=O)[C@H](N[C@H](C)Cn1nc(C(N)=O)ccc1=O)C(=O)N(C)C,7.3,0.34011622880351144,0.6912163565184559,0.08580927367022165
O=C(NC1CCCCN1C(=O)NC1=NCCS1)c1ccc(Br)c(F)c1,6.6,0.7595848215659385,0.7476937010413375,0.18741913954218198
NC(=O)c1ccc(C(=O)c2ccc(NC(=O)c3ccc(Br)c(F)c3)c(C(F)(F)F)c2)nc1,8.8,0.3876206433130384,0.8433692375822963,0.14383922362571364
CCc1cc(-n2cnc3c(c2=O)CCCC3)ccc1-c1ccccc1NC(=O)CCl,7.1,0.6158874084700172,0.8233029448816043,0.18000698057364697
