CCOCC1NC(=O)c2ccccc2-c2ccnc3[nH]cc1c23,8.0,0.7812710990883007,0.761407001271722,0.532258064516129,
Oc1ccc(O)c(F)c1,5.1,0.5157863045853023,0.8970960333851945,0.24528301886792453,
Oc1ccc(F)c(F)c1,5.3,0.5659190507619332,0.9221396231287843,0.25,
OF,1.8,0.39616523377945195,0.7207386072962214,0.04,
Oc1ccc(O)c(F)c1,5.1,0.5157863045853023,0.8970960333851945,0.24528301886792453,
CC(=O)Nc1ccc(O)cc1F,6.0,0.6255026971279217,0.9171048371940009,0.25,
Oc1ccc(O)c(F)c1,5.1,0.5157863045853023,0.8970960333851945,0.24528301886792453,
O=C1NC(C(=O)Nc2cc(O)ccc2C2NC(=O)c3ccccc3-c3ccnc4[nH]cc2c34)c2c[nH]c3nccc(c23)-c2ccccc21,8.2,0.1456977475147529,0.6513967661478328,0.6935483870967742,
Oc1ccc(F)c(F)c1,5.3,0.5659190507619332,0.9221396231287843,0.25,
O=C1NC(c2ccc(O)cc2-c2ccc(O)cc2F)c2c[nH]c3nccc(c23)-c2ccccc21,6.4,0.29351556852110905,0.747183566710432,0.8545454545454545,
O=C1NC(c2ccc(OC(F)F)cc2F)c2c[nH]c3nccc(c23)-c2ccccc21,7.5,0.5107224492447142,0.7581768632588809,0.7166666666666667,
O=C1NC(F)c2c[nH]c3nccc(c23)-c2ccccc21,8.5,0.6151531449738892,0.749910459004076,0.6111111111111112,
O=C1NC(c2ccc(O)cc2F)c2c[nH]c3nccc(c23)-c2ccccc21,9.6,0.48217534480065555,0.7669268859066423,1.0,
O=C1NC(c2ccc(OCCC(F)(F)F)cc2O)c2c[nH]c3nccc(c23)-c2ccccc21,8.5,0.401337287884824,0.7455013720549228,0.6363636363636364,
O=C1NC(c2ccc(C3NC(=O)c4ccccc4-c4ccnc5[nH]cc3c45)c(-n3cccc3)c2)c2c[nH]c3nccc(c23)-c2ccccc21,7.7,0.16338836917263105,0.6492558452448675,0.6129032258064516,
Oc1ccc(F)c(F)c1,5.3,0.5659190507619332,0.9221396231287843,0.25,
Oc1ccc(F)c(F)c1,5.3,0.5659190507619332,0.9221396231287843,0.25,
O=C1NC(O)c2c[nH]c3nccc(c23)-c2ccccc21,8.3,0.5811638986819464,0.76614785953458,0.6111111111111112,
Oc1ccc(O)c(F)c1,5.1,0.5157863045853023,0.8970960333851945,0.24528301886792453,
O=C1NC(c2ccc(C(F)(F)F)cc2F)c2c[nH]c3nccc(c23)-c2ccccc21,7.8,0.4221159926876979,0.7625883459485578,0.7543859649122807,
O=C1NC(c2ccc(O)cc2F)c2c[nH]c3nccc(c23)-c2ccccc21,9.1,0.48217534480065555,0.7669268859066423,1.0,
O=C1NC(CCC(O)F)c2c[nH]c3nccc(c23)-c2ccccc21,9.1,0.6923127105453629,0.7030167938138402,0.5483870967741935,
O=C1NC(O)c2c[nH]c3nccc(c23)-c2ccccc21,8.3,0.5811638986819464,0.76614785953458,0.6111111111111112,
O=C1NC(F)c2c[nH]c3nccc(c23)-c2ccccc21,8.5,0.6151531449738892,0.749910459004076,0.6111111111111112,
O=C1NC(c2cc(F)ccc2OF)c2c[nH]c3nccc(c23)-c2ccccc21,5.9,0.5418296604802192,0.7457432649353309,0.639344262295082,
O=C1NC(c2ccc(O)c(F)c2)c2c[nH]c3nccc(c23)-c2ccccc21,8.6,0.48217534480065555,0.7703359588849459,0.7068965517241379,
O=C(O)c1ccc(C2NC(=O)c3ccccc3-c3ccnc4[nH]cc2c34)c(O)c1,8.9,0.42173278706611916,0.7681984899759663,0.6666666666666666,
O=C1NC(c2ccc(C(F)F)cc2F)c2c[nH]c3nccc(c23)-c2ccccc21,8.0,0.49550785290922694,0.7533464047118329,0.7543859649122807,
O=C1NC(c2ccc(O)cc2O)c2c[nH]c3nccc(c23)-c2ccccc21,7.7,0.4191485426292347,0.7656657419224212,0.8113207547169812,
O=C1NC(F)c2c[nH]c3nccc(c23)-c2ccccc21,8.5,0.6151531449738892,0.749910459004076,0.6111111111111112,
