NC(N)=NCCCC(CCl)NC(=O)C1CCCN1C(=O)C(N)CCCc1ccccc1,7.1,0.16326084416004166,0.7275556110429411,0.8571428571428571,
NC(Cc1ccccc1)C(=O)N1CCCC1CCNC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,6.4,0.4530044429712931,0.730441270927345,0.5362318840579711,
O=CN1CCCC1C(=O)NC(CCl)OCc1ccccc1,6.4,0.4716260072639421,0.7260796611062211,0.3815789473684211,
N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCl)CCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,5.4,0.19953068458443504,0.6426439461273432,0.8305084745762712,
NC=NCC1CCCN1C(=O)C(N)Cc1ccccc1,6.0,0.606661511180463,0.7482478314998606,0.45714285714285713,
NC(Cc1ccccc1)C(=O)N1CCCC1C=O,6.2,0.797198450288468,0.7938719391209502,0.47692307692307695,
COC(Cc1ccccc1)C(=O)N1CCCC1CCN=CN,6.2,0.6144916077394605,0.7282706915767125,0.35,
O=C1NC(CCl)CC(=O)N2CCCC12,5.2,0.6327008243447078,0.724660491396205,0.17105263157894737,
NC(=O)C1CCCN1C(=O)OC(CCl)CCCN=C(N)N,6.9,0.2566547233023757,0.7266511725772062,0.43661971830985913,
NC(=O)CN=C(N)N,5.6,0.27977607650646324,0.7847901855205647,0.15873015873015872,
CC(N)C(=O)N(Cc1ccccc1)C(C)C,4.8,0.840251419800789,0.8527010108599407,0.20833333333333334,
CC1CN1C(=O)C(N)Cc1ccccc1,5.7,0.7397497605413013,0.8370290101510113,0.42857142857142855,
NC(N)=NCc1cccc(C(CCl)NC(=O)C2CCCN2C(=O)C(N)Cc2ccccc2)c1,8.0,0.2490494095473868,0.7261548341724715,0.6527777777777778,
NC1=NCCC2CCCN2C(=O)C(N)c2ccc1c(O)c2,6.6,0.6458535642430999,0.5734143622640614,0.1590909090909091,
NC(Cc1ccccc1)C(=O)N1CCCC1CCCC1(c2ccccc2)CC1,6.7,0.7397612495665032,0.778911561262947,0.4266666666666667,
NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)C1CC1,6.5,0.8924796674495264,0.7978976054782332,0.53125,
NCC(=O)N1CCCC1C(=O)NC(CCl)CCCC(CCl)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,5.2,0.2361674274098612,0.6578544312189144,0.7538461538461538,
NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCCCl,6.4,0.7638459137722455,0.8070167430163122,0.6,
NC(N)=NCCCC(N)CCl,5.3,0.23179119039004784,0.7373629871734,0.3064516129032258,
CCC(CCl)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,5.9,0.7337839091367032,0.7648602727622362,0.7142857142857143,
NC(N)=NCCC(CCl)NC(=O)C1CCCN1C(=O)CCc1ccccc1,6.5,0.32957532866082356,0.7556577905136681,0.6617647058823529,
NC(Cc1ccccc1)C(=O)N1CCCC1CCCNC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,7.2,0.3922372025890486,0.7266509202865287,0.5428571428571428,
CC(CCl)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,6.3,0.7680246926690059,0.7728371526276651,0.65625,
NC(N)=NCCCN=C(N)N,5.8,0.21246689554211542,0.8195946575938533,0.2033898305084746,
C=CCCC(NC=O)N(CC)C(=O)C(N)Cc1ccccc1,5.7,0.3900589415681255,0.7193988566720909,0.2682926829268293,
CC(N)C(=O)N1CCCC1C=O,4.6,0.569391928952336,0.738946759544822,0.24285714285714285,
NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCl)CCc1ccco1,6.7,0.6133272159150153,0.7429165814678839,0.6956521739130435,
NC(=O)CCCNC(=O)N1CCCC1CCN=C(N)N,6.8,0.27272299290974034,0.7758421927875339,0.30666666666666664,
NC=NCCCC(CCl)NC(=O)CC(CCl)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,6.3,0.12429010590670667,0.6585440429406645,0.7323943661971831,
NC(CCl)CCCC(CCl)NC(=O)C1CCCN1C(=O)N1CCN(C(N)C(=O)N2CCCC2)CC1,6.4,0.35160841818524813,0.6436613113865044,0.4358974358974359,
NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCCCCC(CCl)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,6.9,0.17334754820910228,0.6784678316567049,0.7538461538461538,
CC(CCCN=C(N)N)NC(=O)C1CCCN1C(=O)C(C=O)Cc1ccccc1,7.5,0.17363171689081777,0.7256802332259134,0.625,
NC(N)=NCCCC(CCl)NC(=O)CCNC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,6.6,0.1104825507705224,0.723434544821121,0.8235294117647058,
NC(N)=NCCCN=C(N)N,6.0,0.21246689554211542,0.8195946575938533,0.2033898305084746,
