SMILES,DS,QED,SA,SIM
c1ccc2c(c1)N=C(CCC1CC1)c1c[nH]c3ncnc-2c13,8.7,0.7829630669861743,0.7856452811541342,0.6730769230769231
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.1,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.0,0.7249797842530725,0.7900985355920039,1.0
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
CC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.5,0.6494730919307405,0.8028149284779182,0.5918367346938775
Fc1ccc(C2=Nc3ccccc3-c3ncnc4[nH]cc2c34)cc1,9.6,0.5027804775329829,0.821570593706177,0.5370370370370371
CCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.1,0.7164951218238267,0.7901471564582037,0.6875
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.5,0.7249797842530725,0.7900985355920039,1.0
COC1CC1,2.8,0.4447968349984857,0.8889009884242386,0.0
OCCCc1ccc(OCCC2=Nc3ccccc3-c3ncnc4[nH]cc2c34)cc1,8.7,0.4816319990511825,0.7987980163374545,0.7142857142857143
OCCCCCCO,4.0,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
CCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7620289695176204,0.7951249869527405,0.7291666666666666
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.8,0.7249797842530725,0.7900985355920039,1.0
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.1,0.7249797842530725,0.7900985355920039,1.0
CCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.0,0.7164951218238267,0.7901471564582037,0.6875
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCCc1ccc(CCCC2=Nc3ccccc3-c3ncnc4[nH]cc2c34)cc1,8.8,0.4612234164230316,0.8007492695785952,0.8367346938775511
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
NC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.5,0.6247927057905962,0.7947922869684843,0.6041666666666666
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.5,0.7249797842530725,0.7900985355920039,1.0
CCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.9,0.7164951218238267,0.7901471564582037,0.6875
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.0,0.7249797842530725,0.7900985355920039,1.0
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.0,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
CC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.5,0.6494730919307405,0.8028149284779182,0.5918367346938775
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7461835887409485,0.7811195110726883,0.8444444444444444
CCOCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.800352306476546,0.7808770667123892,0.6226415094339622
CCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.0,0.7164951218238267,0.7901471564582037,0.6875
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7461835887409485,0.7811195110726883,0.8444444444444444
c1ccc2c(c1)N=C(Cc1ccc3cc(C4=Nc5ccccc5-c5ncnc6[nH]cc4c56)sc3c1)c1c[nH]c3ncnc-2c13,9.1,0.2197606397252489,0.709433534919556,0.515625
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.5,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.8,0.7249797842530725,0.7900985355920039,1.0
c1ccc2c(c1)N=C(CCC1CCCO1)c1c[nH]c3ncnc-2c13,9.1,0.7930976866268395,0.7318032788562231,0.5932203389830508
C1=Nc2ccccc2-c2ncnc3[nH]cc1c23,8.0,0.4950098495314455,0.7872883285134424,0.4807692307692308
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.8,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCCCCCO,4.1,0.5168950977146299,0.9083724232828024,0.1590909090909091
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.8,0.7249797842530725,0.7900985355920039,1.0
OCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.5,0.7461835887409485,0.7811195110726883,0.8444444444444444
OCCCCc1ccc(OCC2=Nc3ccccc3-c3ncnc4[nH]cc2c34)cc1,9.7,0.4505476433802728,0.8002808166831762,0.7454545454545455
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.8,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.6,0.7249797842530725,0.7900985355920039,1.0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,7.7,0.7249797842530725,0.7900985355920039,1.0
