SMILES,DS,QED,SA,SIM
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CC[NH+](C)CC4)CO6)cc3)cc2)no1,8.6,0.4561316287721257,0.684339159809477,0.8571428571428571
COC(=O)C(=O)[NH+]1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(C=O)cc2C)cc1)CC3,0.0,0.3126165507139475,0.662662696838018,0.6046511627906976
Cc1ccccc1-c1ccc(-c2ccc(-c3ccc(CCCO)cc3)c(C)c2)cc1,9.7,0.3668543838100101,0.8986082787084297,0.188235294117647
C[NH+]1CCC2(CC1)COc1cc3c(cc12)NCC3,8.0,0.699554415525747,0.603073013324969,0.3636363636363636
Cc1cc(C2CCC(C)(c3ncno3)C2)ccc1-c1ccc(C=O)cc1,10.5,0.6179918582649739,0.7061658295044314,0.2268041237113402
C[NH+]1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ncon1)CC3,10.1,0.8028478999537344,0.60421877561947,0.5714285714285714
Cc1nc(-c2ccc(-c3ccc(N4CCNCC4)cc3)c(C)c2)no1,9.3,0.7951522804151754,0.8648459403896928,0.3924050632911392
Cc1nc(C(=O)N2CCc3cc4c(cc32)C2(CC[NH+](CCCF)CC2)CO4)no1,9.3,0.8349481583662945,0.6083469629888972,0.5595238095238095
Cc1cc(-c2ncon2)ccc1-c1ccc(C(=O)N2CCc3cc4c(cc32)C2(CC[NH+](C)CC2)CO4)cc1,6.5,0.4561316287721253,0.6605702062405235,0.7894736842105263
C[NH+]1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ncon1)CC3,9.1,0.8028478999537344,0.60421877561947,0.5714285714285714
C[NH+]1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccccc1)CC3,9.7,0.8522853745142259,0.6851838315723771,0.6388888888888888
Cc1nc(COc2ccc(-c3noc(C)n3)cc2C)no1,8.9,0.728031921094123,0.8477413926015538,0.2804878048780488
Cc1cc(C=O)ccc1-c1ccc(C(=O)N2CCc3cc4c(cc32)C2(CC[NH+](C(=O)C(C)C)CC2)CO4)cc1,6.8,0.5216135240232952,0.6641180541994014,0.611764705882353
Cc1nc(-c2ccc(-c3ccccc3C)cc2)no1,6.2,0.6891414973221416,0.9134102883263358,0.3108108108108108
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CC[NH+](C)CC4)CO6)cc3)cc2)no1,5.1,0.4561316287721257,0.684339159809477,0.8571428571428571
CN(c1ccc(-c2ccccc2C[NH+]2CCC3(CC2)COc2cc4c(cc23)N(C=O)CC4)cc1)C1CC1,11.9,0.5270475781350872,0.6435695139429539,0.3737373737373737
Cc1nc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(C(=O)N6CCc7cc8c(cc76)C6(CC[NH+](C)CC6)CO8)cc5)c(C)c4)cc3)c(-c3ncc[nH]3)c2)no1,0.0,0.1800762850122934,0.6369391999653795,0.8192771084337349
Cc1nc(C(=O)N2CCc3cc4c(cc32)C2(CC[NH2+]CC2)CO4)no1,9.6,0.8195573774950976,0.6348564995393858,0.5641025641025641
Cc1nc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(C(=O)N6CCc7cc8c(cc76)C6(CC[NH+](C)CC6)CO8)cc5)cc4)cc3)c(C)c2)no1,0.0,0.205380051709178,0.671328238142651,0.9855072463768116
