Unnamed: 0,SMILES,DOCKING,QED,SA,TOTAL,MOL,FPS,SIM
0,CC1OC1C1=CC(C2=CC=C3C(=C2)C(C)(C)C(=O)N3C)=CC=C1C(=O)NN1CCN(C2CC(=O)N2)CC1,8.6,0.4796524957749506,4.079792226729906,0.1356718051778626,<rdkit.Chem.rdchem.Mol object at 0x7f74534ea740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74534eac10>,0.3333333333333333
1,CC1(C)CON(C(O)C([NH3+])C2=CC=CC=C2C2COC(=O)CN2N2CCCC2)C1=O,7.5,0.6465519952184646,4.846723031719764,0.1388275627397894,<rdkit.Chem.rdchem.Mol object at 0x7f74534eaeb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74534eaac0>,0.2972972972972973
2,CC1CN(C2=CC=C3C(=O)N(C)S(=O)(=O)C3=C2)CC(=O)N1C1=CC=C(NC2=C(Cl)C(=O)C3=CC=CC=C3C2=O)C=C1,9.6,0.4883513922829302,3.5393926183688977,0.168269152523356,<rdkit.Chem.rdchem.Mol object at 0x7f74534ea5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7453ee6d60>,0.3194444444444444
3,C#CCC1=CC(CC(C[NH3+])CC2COC(=O)CN2C2=NC(N)=NC(F)=C2)=C(C(C)C(C)C)C=C1,10.0,0.3322324729874522,4.835281342281373,0.0953270695521274,<rdkit.Chem.rdchem.Mol object at 0x7f74534ea9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cd190>,0.253012048192771
4,CC1=CC(=O)C(O)=C(C2=CC(N3CCC4=C3C=CC=C4)=CC=C2C2=NN=C(N)O2)N1C,10.4,0.5275722007533915,2.930763843462536,0.2154840986566618,<rdkit.Chem.rdchem.Mol object at 0x7f74534ead60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cd820>,0.3243243243243243
5,CCS(=O)(=O)S(=O)(=O)C1=C(C)N=C(C2=CC(C(=O)CC(N)=S)=C(C3CC(C)=NO3)C=C2)S1,8.7,0.3183262854539022,4.036125099540698,0.0917588102921235,<rdkit.Chem.rdchem.Mol object at 0x7f74534ea3c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cd660>,0.3086419753086419
6,O=C1CN(C2=CC=C(C3C4CCCC4C3CS(=O)(=O)C(F)F)C(C3N=NC=C3Cl)=C2)CN1,9.0,0.6618130164168449,5.103834242927137,0.1620173114282628,<rdkit.Chem.rdchem.Mol object at 0x7f74534ea200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cd120>,0.2588235294117647
7,CS(=O)(=O)C1=NC(C(=O)C2=CCCC2)=C(C2=CC=CC=C2N2CCOCS2(=O)=O)O1,8.3,0.6323543161128861,3.580832823946981,0.1871736720994807,<rdkit.Chem.rdchem.Mol object at 0x7f74534eab30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cd350>,0.2948717948717949
8,CS(=O)(=O)C1=NN=C(C2=CC=C(C3COCCO3)C=C2C2C[NH+]2C23CCCC2CNC3)S1,10.1,0.6147705678797616,5.222249081636813,0.164810713984605,<rdkit.Chem.rdchem.Mol object at 0x7f74534ea430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cd740>,0.2448979591836734
9,CC1=CC(C2=C(CCC(=O)C(C)(C)C)C=C(C3=CC=C4C(=O)N(C)S(=O)(=O)C4=C3)C=C2)=C(C)C=C1O,11.2,0.4827195582495125,2.93242340605331,0.2122809080824158,<rdkit.Chem.rdchem.Mol object at 0x7f74534ea040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cdeb0>,0.3472222222222222
10,CC1CS(=O)CCN1C1=CC(C2([NH3+])CCCCC2)=CC=C1C(=O)C1=CC=C(Br)C=N1,8.3,0.6652877753811991,4.348413688594374,0.1733746092292558,<rdkit.Chem.rdchem.Mol object at 0x7f74534f1040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cd580>,0.3205128205128205
11,NC1=NC(C2=CC=C(C3=CC=CC4=C3CCC4O)C(C34CCCC3CNC4)=C2)=NC=C1I,8.2,0.4243851261342583,4.056627933862446,0.1149038076244168,<rdkit.Chem.rdchem.Mol object at 0x7f74534f1900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cdcf0>,0.3888888888888889
12,CC1CS(=O)(=O)CCN1C1COC(=O)CN1C(CC1=CC=CC=C1N1CNC(=O)C1)C(F)(F)F,8.4,0.5743374126718693,4.606581178615253,0.1445566365287277,<rdkit.Chem.rdchem.Mol object at 0x7f74534f1e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cd890>,0.3333333333333333
13,CN1C(=O)C(C)(C)C2=CC(C3=CC=C(C4([NH3+])CCCCC4)C=C3C3CSCCC(=O)N3)=CC=C21,10.8,0.6904201162951865,3.9739009902654523,0.2496323987464341,<rdkit.Chem.rdchem.Mol object at 0x7f74534f1ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519cdba0>,0.3132530120481928
14,CN(CC(=O)C1=CC=C(N2CC(O)C2)C=C1N1COCC1CS(C)=O)ON1CCC1,7.1,0.4253600557464555,4.463707540199893,0.0928884191790983,<rdkit.Chem.rdchem.Mol object at 0x7f74534f13c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519c5200>,0.2580645161290322
15,O=C1CCSCC(C2=CC=C(C3=CC=C4C(=O)NCC4=C3)C=C2C(O)N2CCCNC2=O)N1,10.7,0.5527240713877399,4.037647641001863,0.195901287104317,<rdkit.Chem.rdchem.Mol object at 0x7f74534f17b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519c5270>,0.2941176470588235
16,C=C1CCC(N2C(=O)CC(C3=C(C([NH3+])CO)C=C(C4=C(Br)SC(N)=N4)C=C3)CC2=O)O1,8.8,0.531242084539381,4.605682149314417,0.1401003344725699,<rdkit.Chem.rdchem.Mol object at 0x7f74573fddd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519c5970>,0.323943661971831
17,CC1=CC(N)=CC(C2=CC(C3=CC=C4C(=O)N(C)S(=O)(=O)C4=C3)=CC=C2C2CC(=O)NC2C)=C1,11.7,0.5618583729538903,3.7259254156518775,0.2291341869539574,<rdkit.Chem.rdchem.Mol object at 0x7f74573fdeb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519c5740>,0.328125
18,CC1=CC(N)=NN1S(=O)(=O)C1=CN=C(C2=CC(C(=O)C3=NCC(Br)=C3)=CC=C2C2CCC([NH3+])CC2)S1,10.3,0.4211796320430793,4.089645456759571,0.1424444766843961,<rdkit.Chem.rdchem.Mol object at 0x7f74573fdd60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519c5890>,0.2747252747252747
19,CC1=NC(=S)C(C(F)(F)C2=CC(C3=CC=C4SCCN(C)C4=C3)=CC=C2C2CC(=O)NC(N)=N2)C=C1,10.1,0.5586662240344182,4.503916165883977,0.1722878425893349,<rdkit.Chem.rdchem.Mol object at 0x7f74573fd430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f74519c5c10>,0.2580645161290322
