Unnamed: 0,SMILES,DOCKING,QED,SA,TOTAL,MOL,FPS,SIM
0,CC1=CC(N)=CC=C1C1=CC=CC=C1C1ON(C)C(=O)N1C1=C(C)N(C)C=CC1=O,11.9,0.67433266970404,3.5377239062525456,0.2880939683270536,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b112e0>,0.2985074626865671
1,O=C(CCl)CC1=CC=C(C2=NC([O-])=CN=N2)C(N(C2=NCCS2)N2CCNCC2)=C1,8.0,0.6405152489699529,3.9419658099265202,0.1724561456677067,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b11190>,0.2637362637362637
2,CC1=C(S(C)(=O)=O)C=CC=C1C1=CC(C2CNCCNC2=O)=CC=C1NC1=NCCCN1,10.6,0.5576773140926546,3.5813189130617022,0.2107958887942186,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b116d0>,0.2727272727272727
3,CC1=CC(C2=CC(C(O)C34CCC[NH+]3CCC4)=CC=C2C2=CC=NC=C2Br)=NC2=NN=CN12,10.5,0.4447541472692122,4.510377289394401,0.1424227272699638,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b11f90>,0.3150684931506849
4,CN(C)C1=C(C2=CC=C3SCCN(C)C3=C2)C=CC([N+]2(C3CNCCNC3=O)CCCC2)=C1,10.4,0.678256958957268,4.0819222539693,0.2319186950828491,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b11580>,0.2823529411764706
5,O=C(NN=C1SCC(=O)N1N1CCOCC(O)C1)C1=CC=CC=C1N1C(=O)CCS1(=O)=O,8.9,0.5110215650961306,3.890343274853757,0.1543737802376142,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b34ac0>,0.3703703703703703
6,CC1=NOC(C2=CC=C(C3SC(=N)N(C4=NN=C(S(C)(=O)=O)S4)C3=O)C=C2CC2=C(C)N=NC2)C1,10.7,0.5566146991129596,4.745094512809331,0.1738724817323917,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b344a0>,0.2427184466019417
7,CN1C=[NH+]C=C1C1=CC=C(C23CCC[NH+]2CCC3)C=C1C1=CC2=C(CC(C)(C)CC2=O)OC1=O,10.6,0.6547628296401381,4.636225660226348,0.2068177815620578,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b34510>,0.3246753246753247
8,CC1=CCC=CC1C1=CC=C(C2CC3CCCC32)C(C2=CC=C3C(=O)NCC3=C2)=C1,11.3,0.5913200541533452,4.256183374406243,0.2132205762580596,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b34f20>,0.2567567567567567
9,CC1(C)CC(C2=CC=C(N3CNC(=O)C3)C(C3=CC4=CC(Cl)=CN=C4N3)=C2)CC(C)(C)C1,9.6,0.506602103471181,3.2995448193190144,0.1810381167331924,<rdkit.Chem.rdchem.Mol object at 0x7f7452b11350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f7452b34120>,0.2926829268292683
