smiles_safe,safe,frag,score,size
Cc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,[C@@]15(O)CC[C@H]2[C@@H]3CCc4cc(O)c(C)cc4[C@H]3CC[C@@]21C,[1*][C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)c(C)cc4[C@H]3CC[C@@]21C,0.8859357696566998,22
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)c(C)cc4[C@H]3CC[C@@H]21,[C@]125CC[C@@H]3c4cc(C)c(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C,[1*][C@]12CC[C@@H]3c4cc(C)c(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C,0.8859357696566998,23
C#C[C@@H]1CC[C@H]2[C@@H]3CCc4cc(O)c(C)cc4[C@H]3CC[C@]12C,[C@]15(C#C)CC[C@H]2[C@@H]3CCc4cc(O)c(C)cc4[C@H]3CC[C@@]21C,[1*][C@@]1(C#C)CC[C@H]2[C@@H]3CCc4cc(O)c(C)cc4[C@H]3CC[C@@]21C,0.8859357696566998,23
COc1ccc2c(c1)CC[C@@H]1[C@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,c14cc(OC)cc2c1[C@@H]1CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]1CC2,[1*]c1cc(OC)cc2c1[C@@H]1CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]1CC2,0.8241639697950377,23
COc1cc(C)c2c(c1)CC[C@H]1[C@@H]3CC[C@](C)(O)[C@H]3CC[C@@H]21,[C@]125CC[C@H]3c4c(C)cc(OC)cc4CC[C@H]3[C@@H]1CC[C@]2(C)O,[1*][C@]12CC[C@H]3c4c(C)cc(OC)cc4CC[C@H]3[C@@H]1CC[C@]2(C)O,0.8241639697950377,23
COc1cc(C)c2c(c1)CC[C@@H]1[C@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,[C@@]15(O)CC[C@H]2[C@@H]3CCc4cc(OC)cc(C)c4[C@@H]3CC[C@@]21C,[1*][C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)cc(C)c4[C@@H]3CC[C@@]21C,0.8241639697950377,23
C[C@]12CC[C@H]3c4ccccc4CC[C@H]3[C@H]1CC[C@H]2O,c14ccc2c(c1)CC[C@H]1[C@H]3CC[C@@H](O)[C@@]3(C)CC[C@@H]21,[1*]c1ccc2c(c1)CC[C@H]1[C@H]3CC[C@@H](O)[C@@]3(C)CC[C@@H]21,0.7132867132867133,20
Oc1ccc2c(c1)CC[C@H]1[C@H]3CC[C@@H](O)[C@H]3CC[C@@H]21,[C@]125CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@H]2O,[1*][C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@H]2O,0.7132867132867133,20
C#C[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]12C,[C@@]15(C#C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@]21C,[1*][C@]1(C#C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@]21C,0.6813880126182965,22
C[C@@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@H]2O,[C@]15(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@]21C,[1*][C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@]21C,0.6813880126182965,21
