smiles_safe,safe,frag,score,size
CCNC(=O)c1cc(-c2ccc(C)cc2)no1,N3(CC)C(=O)c1cc(-c2ccc(C)cc2)no1,[1*]N(CC)C(=O)c1cc(-c2ccc(C)cc2)no1,0.5672245255634084,18
CCN(C(=O)c1cc(-c2ccccc2)no1)c1cccnc1,c14ccc(-c2cc(C(=O)N(CC)c3cccnc3)on2)cc1,[1*]c1ccc(-c2cc(C(=O)N(CC)c3cccnc3)on2)cc1,0.5672245255634084,23
CCN(C(=O)c1ccc(OC)cc1)c1ccc(C#N)c(Cl)c1,C3Oc1ccc(C(=O)N(CC)c2ccc(C#N)c(Cl)c2)cc1,[1*]COc1ccc(C(=O)N(CC)c2ccc(C#N)c(Cl)c2)cc1,0.5452704546250439,23
CCOc1ccc(C(=O)N(CC)c2ccc(C#N)cc2)cc1,c13cc(N(CC)C(=O)c2ccc(OCC)cc2)ccc1C#N,[1*]c1cc(N(CC)C(=O)c2ccc(OCC)cc2)ccc1C#N,0.5452704546250439,23
CCOc1ccc(C(=O)Nc2ccc(C#N)c(Cl)c2)cc1,N2(C(=O)c1ccc(OCC)cc1)c1ccc(C#N)c(Cl)c1,[1*]N(C(=O)c1ccc(OCC)cc1)c1ccc(C#N)c(Cl)c1,0.5452704546250439,22
CC1C(=O)N(CC(=O)Nc2cccc(C#N)c2)c2ccccc21,C13(C)C(=O)N(CC(=O)Nc2cccc(C#N)c2)c2ccccc21,[1*]C1(C)C(=O)N(CC(=O)Nc2cccc(C#N)c2)c2ccccc21,0.5306160552209596,24
Cc1cccc(N2C[C@H](C(=O)Nc3ccccc3)CC2=O)c1,c13ccccc1NC(=O)[C@@H]1CC(=O)N(c2cccc(C)c2)C1,[1*]c1ccccc1NC(=O)[C@@H]1CC(=O)N(c2cccc(C)c2)C1,0.5280588545286915,23
N#Cc1ccccc1NC(=O)[C@H]1CNC(=O)C1,N13C[C@H](C(=O)Nc2ccccc2C#N)CC1=O,[1*]N1C[C@H](C(=O)Nc2ccccc2C#N)CC1=O,0.5280588545286915,18
COc1ccc(-c2ccnc3c(-c4ccc(Br)cc4)cnn23)cc1O,O5c1cc(-c2ccnc3c(-c4ccc(Br)cc4)cnn23)ccc1OC,[1*]Oc1cc(-c2ccnc3c(-c4ccc(Br)cc4)cnn23)ccc1OC,0.5257465742539692,26
COc1ccc(-c2ccnc3c(-c4ccccc4)cnn23)cc1OC,c15ccc(-c2cnn3c(-c4ccc(OC)c(OC)c4)ccnc23)cc1,[1*]c1ccc(-c2cnn3c(-c4ccc(OC)c(OC)c4)ccnc23)cc1,0.5257465742539692,26
