rv,smi,qed,sa,cur_sentence,seed
9.5,Cc1c(C(NC(=O)NCC2COc3ccccc32)C(C)C)oc2ccccc12,0.6627161949338828,3.3343438973514257,[BOS]Cc1c([C@H](NC(=O)NC[C@@H]2COc3ccccc32)C(C)C)oc2ccccc12[EOS],42
9.8,Cc1nc(C(=O)N2CCCC(C(=O)Nc3ccccn3)C2)cc(N2CC3(C)CC(C)(CO)CC3(C)C2)n1,0.6400100843602555,4.1974532343874085,[BOS]Cc1nc(C(=O)N2CCC[C@H](C(=O)Nc3ccccn3)C2)cc(N2C[C@]3(C)C[C@](C)(CO)C[C@]3(C)C2)n1[EOS][EOS][EOS][EOS],42
10.4,Cn1cc(NC(=O)NC(c2ccccc2)c2ccc3c(c2)CCCO3)c(C2CCCCC2)n1,0.5300672044940509,3.0824573597750513,[BOS]Cn1cc(NC(=O)N[C@H](c2ccccc2)c2ccc3c(c2)CCCO3)c(C2CCCCC2)n1[EOS],42
10.1,CC1(C)CCc2cccc(C(=O)N3CCC(CNC(=O)C4CCCOC4)C3c3cccnc3)c2O1,0.7058305385052304,3.8171269068367275,[BOS]CC1(C)CCc2cccc(C(=O)N3CC[C@H](CNC(=O)[C@H]4CCCOC4)[C@@H]3c3cccnc3)c2O1[EOS][EOS][EOS][EOS][EOS][EOS],42
9.3,Cc1noc(C(NC(=O)C2COc3cc(C)c(C)cc32)C2CCOCC2)n1,0.8892994216915298,3.6605837630782325,[BOS]Cc1noc([C@H](NC(=O)[C@H]2COc3cc(C)c(C)cc32)C2CCOCC2)n1[EOS],42
9.9,Cn1cc(-c2ncccc2NC(=O)NC2(Cc3ccc(F)cc3)CCOCC2)cc(F)c1=O,0.616593117424569,2.8943709962982833,[BOS]Cn1cc(-c2ncccc2NC(=O)NC2(Cc3ccc(F)cc3)CCOCC2)cc(F)c1=O[EOS],42
9.6,O=C(c1ccc2cccnc2n1)N1CC2CCCC2(c2nc(-c3cnccn3)no2)C1,0.5040023660309435,3.799416410806211,[BOS]O=C(c1ccc2cccnc2n1)N1C[C@H]2CCC[C@@]2(c2nc(-c3cnccn3)no2)C1[EOS][EOS][EOS][EOS],42
10.2,O=C(Cc1cc2cccnc2cc1F)N1CCOCC2(C1)CN(C(=O)c1c[nH]c(=O)[nH]1)COO2,0.5350674898413963,4.261735742895958,[BOS]O=C(Cc1cc2cccnc2cc1F)N1CCOC[C@@]2(C1)CN(C(=O)c1c[nH]c(=O)[nH]1)COO2[EOS][EOS][EOS][EOS][EOS][EOS],42
9.5,N#Cc1cc(CC(=O)NCC23CCCOC2CCN(C(=O)c2c[nH]c4cnccc24)C3)ccc1F,0.5895148689531957,3.8502108191338413,[BOS]N#Cc1cc(CC(=O)NC[C@@]23CCCO[C@@H]2CCN(C(=O)c2c[nH]c4cnccc24)C3)ccc1F[EOS][EOS][EOS][EOS][EOS][EOS][EOS],42
10.5,O=C(Nc1cccc(N2CCCS2(=O)=O)c1)NC1(c2ccc3c(c2)OCCO3)CCCC1,0.7314429310044678,2.766619310634148,[BOS]O=C(Nc1cccc(N2CCCS2(=O)=O)c1)NC1(c2ccc3c(c2)OCCO3)CCCC1[EOS],42
