SMILES,DS,QED,SA,SIM
CCN1CCN[C@@H](Cc2cccc(Oc3cc(C4=Cc5ccccc5OC=C4)cc([N+](=O)[O-])c3)c2)C1=O,10.4,0.35639889738126374,0.7187268694292814,0.1331998011670994
CC(NS(=O)(=O)C(C)(C)C)S(=O)(=O)NC(=O)COCNC(=O)N1CCCC1,7.4,0.34064876186916127,0.712828530488135,0.08984493784424483
O=C(CNC(=O)N1CCOCC1)c1ccc(-c2ccnc3c2OCO3)cc1,10.6,0.8253853126341255,0.8246325692083037,0.3607389938004673
CN(CNC(=O)c1ccccc1O)c1ccc(F)c(-c2ccnc3c2OCO3)c1,10.1,0.646034837292925,0.7932153382430849,0.25878459469996257
CCC(=O)Nc1nc(-c2ccc(-c3ccc(C)c(C(=O)NC)c3)cc2)cs1,9.3,0.6858657539485258,0.8806179430616324,0.28085334559823344
Cc1cccc(Cn2nc(C(N)=O)ccc2=O)c1-c1ccnc(C2CCCC2)n1,9.8,0.7225252596346599,0.8138405467694982,0.28812997265436424
CNC(=O)N1CCC[C@@H]([C@@H](C)c2ccccc2-c2ccnc(C3CCCC3)n2)C1,10.0,0.8002660888678599,0.7285644249656789,0.2915227014277726
COc1ccc(NC(=O)[C@H]2CCO[C@H]2C)c(C#N)c1N1CCN(c2ccc3ccc(C)cc3c2)CC1,8.4,0.5647926021256019,0.7227653492804236,0.1714492593854502
Cc1nc(-c2ccc(S(N)(=O)=O)c(C(O)=NC3=Cc4ccccc4OC=C3)c2)cc2c1CNC2=O,10.8,0.37999928432479946,0.7271534491228642,0.14921160674093886
CCNC(=O)NCC/N=C\C1=CN=C(c2c(C)cccc2F)C1,7.7,0.6147008678540583,0.7517963302875885,0.1779199948207516
Cn1cc(C2=Cc3ccccc3OC=C2)cc(-c2cc(Cl)ccc2Cl)c1=O,11.0,0.5478465875085654,0.7956371974914132,0.2397379179473021
CCc1cc(C2=CN=C(c3ccc(F)c(O)c3)C2)no1,9.1,0.9320276561861298,0.7647933416726562,0.32432788829619524
Cc1ccc2ccc(C[C@@H](NC=O)C(F)(F)F)cc2c1,9.4,0.8553358697427993,0.7824637312490724,0.31455656917175706
CCN(C[C@H](C)CC(C)C)C(=O)C=Cc1ccccc1,0.0,0.6807495667094632,0.8121806543259955,0.0
Cc1ccc(CNC(=O)c2ccccc2O)cc1C(=O)c1ccc(-n2cc(Cl)c(N)n2)cc1,10.5,0.3717770933996588,0.8496553787440193,0.1658382637279398
CC(C)NC(=O)CNC(=O)CNC(=O)[C@@H]([NH3+])Cc1ccno1,6.9,0.42274903224855886,0.7142087729454744,0.10416621831721487
CCN1CCN[C@@H](CS(=O)(=O)NC(=O)CON2CCCCC2)C1=O,7.6,0.5776163465627693,0.7113916383408512,0.15614634686322323
Cc1csc(C(=O)NCc2ccnn2C)c1NC(=O)[C@H]1CCCO1,7.9,0.8632905578592114,0.7579244201332468,0.25845205321142023
CO/N=C/c1ccc(C(=O)NC(=O)n2c(=O)[nH]c3cc(CC4CCN(C(C)=O)CC4)ccc23)cc1,9.4,0.43140820812579983,0.7962940862635013,0.16145806830117085
CC(C)CC(=O)N=C(c1ccccc1)c1ccc(O)cc1,8.7,0.8664549067108798,0.8639538089422751,0.32563100236437087
Cc1nc(NC(=O)c2ccc(Br)c(F)c2)ccc1C1=Cc2ccccc2OC=C1,11.4,0.5323957480940368,0.8047119091420654,0.24420236335468617
CCOc1cccc(NC(=O)c2ccc(-c3cc4c(n3C)CCN(CC3CCN(C(C)=O)CC3)C4)cc2)c1,8.2,0.4840831184670382,0.8214351552514211,0.16303358554475106
CCNC(=O)[C@@H]1CCCN1N1CC[C@@H](CCC(=O)NC2CCCC2)C1,7.5,0.7329505509610927,0.7300066354252113,0.20064703711506082
CCCN1CCN[C@@H](Cc2ccc(C[S@@+]([O-])c3ccc4c(c3)NC(=O)CC4)cc2)C1=O,10.2,0.6498424303408747,0.6700930917959403,0.22208201089692542
CCN1CCN[C@@H](Cc2cccc(C(=NC(C)=O)NC(=O)NC3CCCC3)c2)C1=O,0.0,0.503728219100647,0.739316490744938,0.0
O=C1NCc2cc(-c3ccc(C(=O)N4CCC[C@H](CCO)C4)cc3)ccc21,10.3,0.8764651508127069,0.8049756038553603,0.36334952797732367
C[C@@H]1CCCN(C(=O)CON2CC[C@@H](NC(=O)[C@H]3CCCO3)C2)C1,7.4,0.7918389432839436,0.7058841899655177,0.20681023869336107
CCC(=O)Nc1nc(C(=O)C(=O)SCC(=O)NCc2ccc3ccc(C)cc3c2)c(C)s1,10.0,0.38133543518057045,0.8039976821327092,0.1532964030001233
COc1ccc(-n2nc(C(N)=O)nc2C2=NO[C@H](C)C2)cc1,9.2,0.9025022360243322,0.7572719739380304,0.3143822388885108
CC(=O)NCc1cccnc1C1CCC(=NNC(=O)C(=O)NC(=O)[C@@H]2CC(C)CC(C)(C)C2)CC1,10.8,0.4379344572275846,0.6790904446279079,0.16059443684934346
CC(C)(C)c1ccc(C(=O)CC(Cn2nc(C(N)=O)ccc2=O)c2ccccc2)cc1,10.2,0.5931531530842808,0.7918388616661376,0.23953767594128797
CC(=O)NCc1cccnc1[C@H](NC=O)C1CCCC1,7.1,0.7761541565590575,0.7590732073869695,0.20915102789133422
Cc1cccc([C@H](O)N2CCN(CNC(=O)N3CCOCC3)CC2)c1C,7.9,0.833428414930406,0.7713240329073153,0.2539231296267505
CCN1CCN[C@@H](Cc2cc(CC(C)NCO)c(=O)[nH]c2C)C1=O,8.2,0.504252265322261,0.6796494177116816,0.14051305098748912
Cc1ccc2ccc(C(=O)c3ccc(NC(=O)c4ccc(F)cc4Cl)cc3)cc2c1,11.1,0.3890415964663935,0.8945037298968627,0.19313953331394157
Cc1ccc2ccc(NC(=S)NC(=O)CNC(=O)c3ccccc3O)cc2c1,9.6,0.5116038912276439,0.8780984151932755,0.21563451172497938
CC1CCN(C(=O)NCc2cccc(C(=O)NNC(=O)c3ccc(Br)c(F)c3)c2)CC1,10.6,0.5713635909119043,0.8636353975071902,0.2615284056379192
CCOc1ccc(N(CCCC=O)CN(CCNC(C)=O)C[C@@H](O)c2ccc(Cl)c(F)c2)cc1,7.3,0.22304347431919658,0.7420265279597091,0.06040902381409755
Cc1cc(C(=O)c2ccc(-c3c4c(nn3C)CCCC4)cc2C(=O)N2CCOCC2)nc(=O)[nH]1,11.3,0.5958174308642306,0.7787928489254186,0.2621703702485304
