SMILES,DS,QED,SA,SIM
CC(C)=C(NC(=O)Cc1c(O)c(=O)cc(C)n1C)C(=O)Nc1ccc(C)cc1,9.8,0.6898546869325519,0.7990498283708152,0.27010185190518643
C[C@@H]1CNC(=O)CCN1C(=O)C(=O)C(=O)N1C[C@H]2CCC[C@@]2(CO)C1,6.0,0.4964902983746095,0.6381806183476058,0.09505514568608867
CC1(C)CC(c2ccccc2-c2ccc(-c3ccnc4c3OCO4)cn2)CC(C)(C)C1,11.0,0.4695181210999905,0.7803112277856551,0.20150364384873112
C[C@@H]1CC[C@@H](C)N(C(=O)Nc2ccc(C(=O)N3CCC3(C)C)cc2)C1,9.4,0.8834055591905238,0.7632244819506666,0.31689127262479744
CC(=O)N1CCC(Cc2cccc(-c3ccc4c(c3)CNC4=O)c2)CC1,11.2,0.9241546243805294,0.8525153558715591,0.44119936475110383
Cc1cccc(NC(=O)Nc2nc(C(=O)NCc3c(C)noc3C)cs2)c1,9.8,0.6212695227857808,0.8577936515636567,0.26113131575225645
C[C@@H]1CC[C@@H](C)N(C(=O)N[C@@H]2N=NC(=O)c3ccc([nH]3)C[NH2+]NC(c3ccc4c(c3)CNC4=O)=N2)C1,0.0,0.3957951522738763,0.4246372407514165,0.0
Cc1[nH]c(=O)[nH]c1NC(=O)NS(=O)(=O)c1cccc2c1NC(=O)C2,9.7,0.527335820636571,0.7731340396499049,0.19773511753151216
CC1(C)CCN1C(=O)c1ccc(NC(=O)CCN2CC[C@@H]2c2ccccc2)c([N+](=O)[O-])c1,6.6,0.5228972908280632,0.7788456190333432,0.1343945671747275
Cc1cc(C)c(N(C)C(=O)[C@H](C)NC(=O)S(=O)(=O)NCS(C)(=O)=O)c(Br)c1,7.9,0.621086303066915,0.7018065102956312,0.17217355232438356
O=C(Nc1ccc(F)c(F)c1)c1cnc2c(-c3ccnc4c3OCO4)cccc2c1,11.5,0.541166386468953,0.8240220718118779,0.25641150200952906
Cc1ccc(-c2c(C)nn(C)c2[O-])c(C(=O)NC(=O)C[C@@H](C)C(=O)NC2=NCCS2)c1,9.8,0.7177727333399897,0.704421429276366,0.24775110241033013
CC(=O)N1CCC(Cc2ccc(-c3c(C)cc(C)cc3Br)c(=O)o2)CC1,10.0,0.7384167457309787,0.8209242874954907,0.3030921204319713
O=C1Cc2cccc(-n3ccc(C(=NC(=O)Nc4ccccn4)c4ccccc4)n3)c2N1,11.3,0.4881465262878372,0.7839742999447323,0.21622229713758248
CCNC(=O)c1cncc(-c2cc(C(=O)CNC(=O)C3CC3)c(C)cc2C)c1,10.4,0.7242919007093096,0.8463480794530663,0.31876159074694227
Cc1cccc(NC(=O)c2c(Cl)cc(Cl)cc2-n2cnc3c(c2=O)CCCC3)c1,10.3,0.6402574346414307,0.8255784025076479,0.27222009569373234
CNC(=O)c1cc(N2CCN(C[C@@H](C)c3ccc4c(n3)NC(=O)CC4)C2=O)ccc1C,7.2,0.7760901469998238,0.7399161939302379,0.20672700037735264
CC(=O)N[C@@H](CCC(=O)NC1CCCC1)CC(=O)N(C)C(=O)N1CCCSCC1,6.1,0.6460544301315534,0.7441834234420244,0.14663881425128159
CNC(=O)c1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3-c3cccc4c3NC(=O)C4)CC2)ccc1C,11.3,0.5243101651234597,0.8197771123939955,0.2428468723375068
C[C@@H](NC(=O)[C@@H](C)NC(=O)c1cc(Cl)cc(Cl)c1)Oc1ncc(C(N)=O)cc1Cl,9.2,0.5493577784335474,0.7434587473100013,0.18787542905843674
O=C(C[S@@+]([O-])Cc1ccc(-c2ccccc2)cc1)C(=O)C1Cc2ccccc2C1,7.6,0.44051471085352384,0.752668574710509,0.12599340023171082
Cc1noc(C)c1CNC(=O)c1ccc(C2CCCC2)c(N(C)C)n1,8.7,0.9021617948380398,0.823763537860715,0.3232780764497719
CNC(=O)N1CCC[C@@H](c2ccccc2NC(=O)N2CCOCC2)C1,6.7,0.8608652912610547,0.8095495214337777,0.23346588332737775
CC1CCN(C(=O)NCC2=CC=CC=CN[C@@]3(CC(=O)N(C(=O)Nc4ccccn4)C3=O)NC2=O)CC1,0.0,0.4489794102576117,0.5696472035148018,0.0
CN(C(=O)N(C)c1ccc([N+](=O)[O-])cc1)c1ccccc1,8.0,0.6416489592105766,0.8790414544936846,0.22561441375152969
Cn1ccc2c1CCN(CCC(=O)NC1CCCC1)C2,7.6,0.9100653959547005,0.8307503522362004,0.287294116333991
CCN(C(=O)CNC(=O)Nc1cccc2c1O[C@H](C)[C@@H]2C)c1ccc(Oc2ccccc2)cc1,10.3,0.4863240030673423,0.7553990952254864,0.18919488663030612
C[C@@H](CN(C)C)NC(=O)CC(=O)NC(=O)[NH+]1CCC[C@H]1C=O,6.9,0.3861836588696731,0.5684648231562309,0.07573847974408536
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[C@@H](C)NCC(=O)CNC(=O)C1=CCCC1,9.1,0.4857391953166142,0.7314430625061811,0.1616572068937609
CC1(C)CC(c2ccc(-c3ccnc(C4CCCC4)n3)cc2)CC(C)(C)C1,10.9,0.5805657521857382,0.8187924422466578,0.2590727533137261
Cc1nn(C)c([O-])c1-c1cc(S(=O)(=O)Nc2cccc3c2O[C@H](C)[C@@H]3C)cnc1Cl,10.2,0.6148478031294164,0.6715104345564797,0.21056712488742096
C[C@H](NC(=O)N1CCOCC1)c1ccccc1C1CC(C)(C)CC(C)(C)C1,6.5,0.8009522534386443,0.7704571502064448,0.2005573019566246
O=C(c1ccc(CCNC(=O)n2cnc3c(c2=O)CCCC3)c(Cl)c1)N1CC[C@H](CO)C1,11.3,0.7129441077634037,0.7544850122896595,0.30391668880785727
